DV0,DV1,DV2,DV3,AIN0,AIN1,AIN2,AIN3,time_stamp_ms
-127,-127,0,0,308,276,275,275,1590300245076
-127,-125,0,-1,308,276,274,273,1590300247506
-126,-125,0,-1,308,275,274,274,1590300249937
-126,-127,0,0,308,276,276,275,1590300252366
-127,-126,0,0,308,276,276,274,1590300254807
-126,-126,0,0,308,277,275,276,1590300257190
-127,-125,0,-1,308,276,274,273,1590300259626
-126,-125,0,-1,308,275,274,274,1590300262056
-126,-127,0,0,308,276,276,275,1590300264486
-127,-127,0,0,308,276,276,275,1590300266918
-127,-126,0,-1,308,277,275,276,1590300269311
-127,-127,0,0,308,276,276,276,1590300271737
-127,-126,0,-1,308,276,274,273,1590300274166
-126,-125,0,-1,308,275,274,273,1590300276597
-126,-126,0,0,308,276,276,275,1590300279026
-126,-127,0,0,308,276,276,276,1590300281456
-127,-126,0,-1,308,276,274,273,1590300283886
-126,-125,0,-1,308,276,274,273,1590300286317
-126,-126,0,0,308,276,275,275,1590300288746
-126,-127,0,0,308,276,276,276,1590300291176
-127,-126,0,0,308,276,275,274,1590300293607
-127,-125,0,-1,308,276,274,273,1590300296036
-126,-127,0,0,308,276,275,273,1590300298487
-126,-126,0,0,308,276,275,274,1590300300917
-126,-127,0,0,308,276,276,276,1590300303347
-127,-126,0,-1,308,276,274,274,1590300305776
-127,-124,0,-1,308,275,274,273,1590300308207
-126,-126,0,0,308,276,276,275,1590300310637
-126,-127,0,0,308,276,276,276,1590300313066
-127,-126,0,-1,308,276,274,273,1590300315497
-126,-125,0,-1,308,275,274,273,1590300317926
-126,-126,0,0,308,276,276,276,1590300320356
-127,-127,0,0,308,276,276,275,1590300322786
-127,-125,0,-1,308,276,273,273,1590300325216
-126,-125,0,0,308,275,275,274,1590300327647
-126,-127,0,0,308,276,276,276,1590300330076
-127,-127,0,0,308,276,275,274,1590300332506
-127,-125,0,-1,308,276,274,273,1590300334955
-127,-125,0,-1,308,275,274,274,1590300337387
-126,-126,0,0,308,276,276,275,1590300339817
-126,-127,0,0,308,276,276,276,1590300342246
-127,-126,0,-1,308,276,274,274,1590300344677
-126,-125,0,-1,308,276,274,273,1590300347106
-126,-126,0,0,308,276,275,275,1590300349537
-126,-127,0,0,308,276,276,276,1590300351966
-127,-126,0,0,308,276,275,274,1590300354397
-127,-125,0,-1,308,276,273,273,1590300356826
-126,-125,0,-1,308,277,274,276,1590300359240
-127,-127,0,0,308,276,276,276,1590300361667
-127,-125,0,-1,308,276,274,273,1590300364097
-126,-125,0,-1,308,275,274,273,1590300366526
-126,-126,0,0,308,276,276,275,1590300368957
-126,-127,0,0,308,277,276,276,1590300371387
-127,-126,0,0,308,276,275,274,1590300373816
-127,-125,0,-1,308,276,274,273,1590300376246
-126,-125,0,-1,308,275,274,273,1590300378677
-126,-126,0,0,308,276,276,275,1590300381106
-126,-127,0,0,308,276,276,276,1590300383537
-127,-126,0,0,308,276,275,274,1590300385966
-127,-125,0,-1,308,276,274,273,1590300388396
-126,-125,0,-1,308,275,274,273,1590300390827
-126,-125,0,0,308,276,275,275,1590300393256
-126,-127,0,0,308,276,276,275,1590300395687
-126,-127,0,0,308,276,276,276,1590300398124
-126,-125,0,-1,308,275,274,273,1590300400556
-126,-125,0,0,308,276,275,275,1590300402986
-126,-127,0,0,308,276,276,276,1590300405417
-126,-127,0,0,308,276,276,276,1590300407847
-127,-127,0,0,308,275,274,273,1590300410286
-126,-126,0,0,308,276,275,275,1590300412716
-126,-127,0,0,308,275,274,273,1590300415156
-127,-125,0,-1,308,276,273,273,1590300417586
-126,-125,0,-1,308,276,275,274,1590300420016
-126,-127,0,0,308,276,276,276,1590300422447
-127,-126,0,0,308,276,276,276,1590300424876
-127,-125,0,-1,308,276,274,273,1590300427306
-126,-125,0,-1,308,275,274,273,1590300429737
-126,-126,0,0,308,275,276,273,1590300432160
-127,-125,0,-1,308,275,274,273,1590300434587
-126,-126,0,0,308,276,276,275,1590300437017
-126,-127,0,0,308,276,276,276,1590300439446
-127,-126,0,0,308,276,275,274,1590300441877
-127,-125,0,-1,308,276,274,273,1590300444306
-126,-125,0,-1,308,275,275,274,1590300446736
-126,-127,0,0,308,276,276,276,1590300449167
-127,-127,0,0,308,276,276,275,1590300451596
-127,-125,0,-1,308,276,274,273,1590300454026
-126,-125,0,-1,308,275,274,274,1590300456456
-126,-127,0,0,308,276,276,276,1590300458887
-127,-127,0,0,308,276,276,273,1590300461302
-127,-125,0,-1,308,275,274,273,1590300463727
-126,-126,0,0,308,276,276,275,1590300466156
-127,-127,0,0,308,276,276,276,1590300468586
-127,-125,0,-1,308,276,274,273,1590300471017
-127,-125,0,-1,308,275,274,274,1590300473446
-126,-126,0,0,308,275,276,275,1590300475877
-126,-127,0,0,308,276,276,276,1590300478307
-127,-126,0,-1,308,276,274,274,1590300480737
-127,-125,0,-1,308,276,274,273,1590300483167
-126,-125,0,0,308,276,275,274,1590300485597
-126,-127,0,0,308,276,276,276,1590300488027
-127,-127,0,0,308,276,275,275,1590300490457
-127,-125,0,-1,308,276,274,273,1590300492886
-126,-125,0,-1,308,275,274,274,1590300495316
-126,-126,0,0,308,276,276,275,1590300497747
-126,-127,0,0,308,276,276,276,1590300500176
-127,-126,0,-1,308,276,274,274,1590300502607
-127,-125,0,-1,308,275,273,273,1590300505037
-126,-125,0,0,308,276,275,274,1590300507466
-126,-127,0,0,308,276,276,275,1590300509896
-127,-127,0,0,308,276,276,276,1590300512326
-127,-125,0,-1,308,276,275,274,1590300514757
-127,-125,0,-1,308,276,274,273,1590300517186
-126,-125,0,-1,308,275,274,273,1590300519617
-126,-126,0,0,308,276,276,275,1590300522046
-126,-127,0,0,308,276,276,276,1590300524476
-127,-127,0,0,308,276,276,276,1590300526907
-127,-126,0,-1,308,276,274,273,1590300529336
-127,-125,0,-1,308,276,274,273,1590300531767
-126,-125,0,-1,308,275,274,274,1590300534196
-126,-126,0,0,308,276,276,275,1590300536626
-126,-127,0,0,308,275,274,274,1590300539066
-126,-125,0,-1,308,275,274,274,1590300541497
-126,-125,0,0,308,276,275,275,1590300543927
-126,-127,0,0,308,276,276,276,1590300546356
-127,-127,0,0,308,276,276,276,1590300548786
-127,-125,0,-1,308,276,274,273,1590300551216
-126,-125,0,-1,308,275,274,273,1590300553646
-126,-126,0,0,308,276,275,275,1590300556076
-126,-127,0,0,308,276,276,273,1590300558517
-126,-125,0,-1,308,275,274,273,1590300560946
-126,-126,0,0,308,276,274,276,1590300563380
-126,-127,0,0,308,276,276,276,1590300565807
-127,-126,0,0,308,276,275,274,1590300568236
-127,-125,0,-1,308,276,273,273,1590300570667
-126,-125,0,0,308,275,275,274,1590300573097
-126,-127,0,0,308,276,276,276,1590300575526
-127,-127,0,0,308,276,276,276,1590300577957
-127,-125,0,-1,308,276,274,273,1590300580386
-126,-125,0,-1,308,275,274,273,1590300582816
-126,-126,0,0,308,276,276,275,1590300585246
-126,-127,0,0,308,276,276,276,1590300587677
-127,-127,0,0,308,276,276,275,1590300590107
-127,-125,0,-1,308,276,274,273,1590300592536
-126,-125,0,-1,308,276,274,273,1590300594967
-126,-126,0,0,308,276,275,274,1590300597397
-126,-127,0,0,308,276,276,276,1590300599826
-127,-127,0,0,308,276,276,276,1590300602257
-127,-126,0,-1,308,276,274,273,1590300604686
-127,-125,0,-1,308,276,274,273,1590300607116
-126,-125,0,-1,308,275,274,274,1590300609547
-126,-126,0,0,308,276,276,275,1590300611976
-127,-127,0,0,308,276,276,276,1590300614406
-127,-126,0,0,308,276,275,274,1590300616836
-127,-125,0,-1,308,276,274,273,1590300619266
-126,-125,0,-1,308,275,274,274,1590300621696
-126,-126,0,0,308,276,276,275,1590300624127
-126,-127,0,0,308,276,276,276,1590300626556
-127,-127,0,0,308,276,275,274,1590300628987
-127,-125,0,-1,308,276,273,273,1590300631416
-126,-125,0,-1,308,275,274,274,1590300633846
-126,-126,0,-1,308,276,276,273,1590300636287
-127,-125,0,-1,308,276,274,273,1590300638716
-126,-125,0,0,308,276,275,274,1590300641146
-126,-127,0,0,308,276,276,276,1590300643576
-127,-127,0,0,308,276,276,276,1590300646007
-127,-125,0,-1,308,276,274,273,1590300648436
-126,-125,0,-1,308,275,274,273,1590300650866
-126,-126,0,0,308,275,275,275,1590300653296
-126,-127,0,0,308,276,276,276,1590300655727
-126,-125,0,-1,308,275,274,273,1590300658167
-126,-125,0,-1,308,276,276,273,1590300660540
-126,-125,0,-1,308,275,274,273,1590300662967
-126,-126,0,-1,308,276,274,275,1590300665430
-127,-127,0,0,308,276,276,275,1590300667856
-127,-125,0,-1,308,276,274,273,1590300670287
-125,-125,0,-1,308,275,274,274,1590300672716
-126,-126,0,0,308,276,275,274,1590300675157
-126,-125,0,-1,308,276,273,273,1590300677586
-126,-125,0,-1,309,276,275,275,1590300680017
-126,-127,0,0,309,276,274,276,1590300682420
-127,-127,0,0,309,276,276,276,1590300684846
-126,-125,0,-1,308,276,274,274,1590300687286
-126,-126,0,0,309,276,276,276,1590300689716
-127,-127,0,0,309,276,275,275,1590300692146
-127,-125,0,-1,309,276,274,273,1590300694576
-126,-125,0,0,309,276,275,275,1590300697006
-126,-127,0,0,309,276,276,276,1590300699436
-127,-126,0,0,309,276,275,274,1590300701867
-127,-125,0,-1,309,276,274,273,1590300704296
-126,-125,0,0,309,275,275,274,1590300706726
-126,-127,0,0,309,276,276,276,1590300709157
-127,-126,0,0,309,276,275,275,1590300711586
-127,-125,0,-1,309,276,273,273,1590300714016
-125,-125,0,-1,309,275,274,274,1590300716446
-126,-126,0,0,309,276,276,273,1590300718886
-126,-125,0,-1,309,275,274,273,1590300721317
-126,-126,0,0,309,276,276,275,1590300723747
-126,-127,0,0,309,276,276,276,1590300726176
-127,-126,0,0,309,276,275,274,1590300728607
-126,-125,0,-1,309,276,273,273,1590300731037
-125,-125,0,-1,309,275,274,274,1590300733466
-126,-127,0,0,309,276,276,276,1590300735896
-127,-127,0,0,309,276,276,275,1590300738326
-127,-125,0,-1,309,276,274,273,1590300740756
-126,-124,0,-1,309,275,274,273,1590300743187
-126,-126,0,0,309,276,276,275,1590300745616
-126,-127,0,0,309,276,276,276,1590300748047
-127,-127,0,0,308,276,276,275,1590300750476
-127,-125,0,-1,308,276,274,273,1590300752907
-126,-125,0,-1,308,277,276,275,1590300755346
-127,-127,0,0,308,276,276,276,1590300757776
-127,-126,0,-1,308,277,274,276,1590300760150
-127,-127,0,0,308,276,276,276,1590300762576
-127,-126,0,0,308,276,275,274,1590300765007
-127,-127,0,-1,308,276,276,274,1590300767480
-127,-126,0,0,309,276,274,276,1590300769850
-126,-125,0,-1,308,276,274,273,1590300772287
-126,-125,0,-1,309,275,274,273,1590300774717
-126,-125,0,0,309,276,276,275,1590300777147
-126,-127,0,0,309,276,274,275,1590300779580
-127,-127,0,0,309,276,276,276,1590300782006
-127,-125,0,-1,309,276,274,273,1590300784436
-126,-124,0,-1,309,275,274,273,1590300786866
-126,-125,0,0,309,276,275,275,1590300789296
-126,-126,0,0,309,276,276,276,1590300791727
-127,-127,0,0,309,276,276,276,1590300794156
-127,-125,0,-1,309,276,274,273,1590300796586
-126,-124,0,-1,309,277,275,273,1590300798961
-126,-125,0,-1,309,276,274,273,1590300801387
-126,-124,0,-1,309,275,274,273,1590300803816
-126,-125,0,0,309,276,275,274,1590300806246
-126,-127,0,0,309,276,276,276,1590300808677
-127,-127,0,0,309,276,276,276,1590300811106
-127,-125,0,-1,309,276,276,273,1590300813536
-126,-125,0,-1,309,275,274,274,1590300815967
-126,-126,0,0,309,276,276,275,1590300818397
-126,-127,0,0,309,276,276,275,1590300820827
-127,-127,0,0,309,276,276,276,1590300823256
-127,-125,0,-1,309,276,274,273,1590300825686
-126,-125,0,-1,309,276,274,273,1590300828116
-126,-125,0,-1,309,276,276,273,1590300830490
-126,-125,0,-1,309,276,274,273,1590300832916
-126,-125,0,-1,309,276,276,273,1590300835366
-126,-124,0,-1,309,275,274,273,1590300837796
-126,-125,0,0,309,275,275,274,1590300840226
-126,-127,0,0,309,276,276,276,1590300842656
-126,-127,0,0,309,276,276,276,1590300845087
-127,-126,0,0,309,276,275,275,1590300847516
-127,-125,0,-1,309,276,274,273,1590300849947
-126,-124,0,-1,309,275,274,273,1590300852377
-125,-124,0,-1,309,275,275,274,1590300854807
-126,-126,0,0,309,276,276,275,1590300857236
-126,-126,0,0,309,275,274,273,1590300859677
-126,-124,0,-1,309,275,274,273,1590300862107
-125,-125,0,-1,309,276,276,273,1590300864480
-126,-124,0,-1,309,276,274,273,1590300866907
-125,-124,0,0,309,275,274,273,1590300869330
-127,-125,0,-1,309,276,274,273,1590300871757
-126,-124,0,-1,309,277,275,273,1590300874130
-127,-125,0,-1,309,276,274,273,1590300876556
-126,-124,0,-1,309,276,273,273,1590300878986
-126,-126,0,0,310,276,276,276,1590300881426
-126,-126,0,0,310,276,276,276,1590300883856
-126,-125,0,-1,310,276,274,273,1590300886286
-126,-124,0,-1,310,276,274,273,1590300888716
-125,-123,0,-1,310,275,274,274,1590300891147
-125,-125,0,0,310,276,276,275,1590300893577
-125,-125,0,0,310,275,276,275,1590300895950
-125,-125,0,0,310,276,275,275,1590300898376
-125,-126,0,0,310,276,276,276,1590300900806
-126,-126,0,0,310,276,276,276,1590300903237
-126,-124,0,-1,310,276,274,273,1590300905666
-125,-124,0,-1,310,275,274,273,1590300908096
-125,-125,0,0,310,276,276,275,1590300910527
-125,-124,0,-1,310,276,274,273,1590300912966
-125,-123,0,-1,310,277,274,275,1590300915360
-126,-126,0,0,310,276,276,275,1590300917787
-126,-125,0,-1,310,276,274,273,1590300920216
-126,-124,0,-1,310,275,274,273,1590300922646
-125,-125,0,0,310,276,276,275,1590300925077
-125,-126,0,0,310,276,276,276,1590300927506
-126,-126,0,0,310,276,276,275,1590300929936
-126,-125,0,-1,310,276,274,273,1590300932366
-125,-124,0,-1,310,275,274,273,1590300934796
-125,-125,0,0,310,276,276,275,1590300937227
-125,-126,0,0,310,275,274,273,1590300939666
-125,-124,0,-1,310,275,274,273,1590300942096
-125,-125,0,0,310,276,276,275,1590300944526
-126,-126,0,0,310,276,276,276,1590300946956
-126,-125,0,0,310,276,275,274,1590300949386
-126,-124,0,-1,310,276,274,273,1590300951816
-125,-124,0,-1,310,276,275,275,1590300954246
-125,-126,0,0,310,276,276,275,1590300956677
-126,-126,0,0,310,276,276,275,1590300959106
-126,-124,0,-1,310,276,274,273,1590300961536
-125,-123,0,-1,310,275,274,274,1590300963966
-125,-125,0,0,310,276,276,275,1590300966397
-126,-126,0,0,310,276,276,276,1590300968826
-126,-125,0,-1,310,275,276,275,1590300971290
-125,-125,0,0,310,276,276,275,1590300973716
-126,-126,0,0,310,276,276,276,1590300976147
-126,-125,0,0,310,276,275,274,1590300978576
-126,-124,0,-1,310,276,274,273,1590300981007
-125,-124,0,-1,310,276,275,274,1590300983436
-125,-126,0,0,310,276,276,276,1590300985866
-126,-126,0,0,310,276,276,275,1590300988297
-126,-124,0,-1,310,277,274,275,1590300990670
-126,-125,0,0,310,276,275,276,1590300993096
-126,-124,0,-1,310,276,274,273,1590300995528
-125,-125,0,-1,310,275,275,274,1590300997957
-125,-126,0,0,310,276,276,276,1590301000386
-126,-126,0,0,310,276,276,276,1590301002816
-126,-125,0,-1,310,276,274,273,1590301005247
-125,-124,0,-1,310,275,274,273,1590301007676
-125,-125,0,0,310,276,276,275,1590301010107
-126,-127,0,0,310,276,276,276,1590301012537
-126,-126,0,0,310,276,275,275,1590301014968
-127,-124,0,-1,310,276,274,273,1590301017396
-125,-124,0,0,310,276,276,276,1590301019836
-126,-124,0,0,310,276,276,275,1590301022256
-126,-126,0,0,310,276,276,276,1590301024687
-126,-127,0,0,310,276,276,276,1590301027116
-127,-126,0,-1,310,277,274,276,1590301029490
-127,-126,0,0,310,276,276,276,1590301031916
-126,-125,0,0,310,276,274,274,1590301034346
-126,-124,0,-1,310,276,274,273,1590301036777
-125,-124,0,-1,310,275,274,274,1590301039206
-126,-125,0,0,310,276,276,276,1590301041637
-126,-127,0,0,310,276,276,276,1590301044066
-126,-125,0,-1,310,276,274,274,1590301046496
-126,-124,0,-1,310,276,274,273,1590301048926
-125,-124,0,-1,310,275,275,274,1590301051356
-125,-126,0,0,310,276,277,274,1590301053730
-125,-125,0,-1,310,276,275,275,1590301056156
-125,-126,0,0,310,276,276,276,1590301058586
-126,-126,0,0,310,276,275,275,1590301061016
-126,-124,0,-1,310,276,273,273,1590301063447
-125,-124,0,-1,310,275,274,274,1590301065877
-125,-125,0,0,310,276,276,275,1590301068307
-126,-125,0,0,310,276,276,275,1590301070737
-126,-124,0,-1,310,276,275,276,1590301073180
-125,-126,0,0,310,276,276,276,1590301075607
-126,-125,0,0,310,276,275,274,1590301078037
-126,-124,0,-1,310,277,274,273,1590301080410
-126,-125,0,-1,310,276,274,274,1590301082836
-126,-124,0,-1,310,277,276,275,1590301085277
-126,-126,0,0,310,276,276,275,1590301087707
-126,-124,0,-1,310,276,274,273,1590301090137
-125,-123,0,-1,311,275,274,273,1590301092567
-124,-125,0,0,311,276,276,275,1590301094996
-125,-125,0,0,311,276,276,276,1590301097426
-126,-124,0,0,311,276,274,274,1590301099867
-124,-125,0,0,311,276,276,275,1590301102297
-125,-125,0,0,312,276,276,276,1590301104726
-126,-123,0,-1,312,276,274,273,1590301107157
-125,-123,0,-1,312,275,274,273,1590301109586
-123,-123,0,0,312,276,275,274,1590301112017
-123,-124,0,0,312,276,276,275,1590301114447
-125,-125,0,0,312,276,276,275,1590301116876
-126,-123,0,-1,312,276,274,273,1590301119307
-125,-123,0,-1,312,275,274,273,1590301121737
-123,-124,0,0,312,276,275,275,1590301124167
-124,-125,0,0,312,276,276,276,1590301126597
-125,-124,0,0,312,276,276,275,1590301129026
-126,-123,0,-1,312,276,274,276,1590301131457
-124,-123,0,-1,312,275,274,273,1590301133886
-124,-124,0,0,312,276,276,275,1590301136317
-124,-125,0,0,312,276,276,276,1590301138746
-125,-123,0,0,312,276,275,274,1590301141177
-125,-123,0,-1,312,276,273,273,1590301143606
-123,-123,0,-1,312,275,275,274,1590301146036
-123,-124,0,0,312,276,276,276,1590301148466
-125,-125,0,0,312,276,276,276,1590301150897
-125,-123,0,-1,312,276,274,273,1590301153326
-125,-123,0,-1,312,276,274,273,1590301155777
-125,-123,0,-1,312,275,274,273,1590301158206
-123,-123,0,0,312,275,275,275,1590301160636
-123,-125,0,0,312,276,276,276,1590301163067
-125,-124,0,0,312,276,276,275,1590301165501
-124,-124,0,0,312,276,274,274,1590301167936
-123,-124,0,0,312,276,276,275,1590301170366
-125,-124,0,0,312,276,276,276,1590301172796
-125,-123,0,-1,312,276,274,275,1590301175240
-123,-124,0,0,312,276,276,276,1590301177666
-125,-125,0,0,312,275,274,273,1590301180106
-123,-123,0,-1,312,275,274,274,1590301182537
-123,-124,0,0,312,276,276,275,1590301184966
-125,-125,0,0,312,276,276,276,1590301187396
-125,-124,0,0,312,276,275,274,1590301189826
-126,-123,0,-1,312,276,274,273,1590301192256
-124,-123,0,-1,312,275,274,274,1590301194686
-123,-124,0,0,312,276,276,275,1590301197116
-124,-125,0,0,312,276,276,276,1590301199547
-126,-125,0,0,312,276,276,275,1590301201976
-126,-123,0,-1,312,276,274,273,1590301204406
-124,-123,0,-1,312,275,274,273,1590301206836
-124,-125,0,0,312,276,276,275,1590301209266
-124,-125,0,0,312,276,276,276,1590301211697
-125,-124,0,0,312,276,275,274,1590301214126
-126,-123,0,-1,312,276,274,273,1590301216556
-124,-123,0,-1,312,275,274,274,1590301218987
-124,-124,0,0,312,276,276,275,1590301221416
-124,-125,0,0,312,276,276,276,1590301223846
-125,-125,0,0,312,276,276,276,1590301226276
-126,-124,0,-1,311,276,274,273,1590301228706
-125,-123,0,-1,311,276,274,273,1590301231136
-124,-124,0,0,311,275,275,275,1590301233567
-124,-125,0,0,311,276,276,276,1590301235996
-126,-125,0,0,311,276,276,275,1590301238426
-124,-125,0,0,311,276,276,275,1590301240866
-124,-125,0,0,311,276,276,276,1590301243296
-126,-125,0,0,311,276,276,275,1590301245726
-126,-124,0,-1,311,277,274,275,1590301248100
-126,-125,0,0,311,276,275,274,1590301250527
-125,-123,0,-1,311,276,274,273,1590301252957
-125,-125,0,0,311,276,276,276,1590301255417
-126,-125,0,0,311,276,276,275,1590301257847
-126,-124,0,-1,311,275,276,275,1590301260287
-125,-125,0,0,311,276,276,276,1590301262716
-126,-124,0,-1,312,276,274,273,1590301265146
-125,-123,0,-1,312,275,274,274,1590301267576
-123,-124,0,0,312,276,276,275,1590301270006
-124,-125,0,0,312,276,276,276,1590301272437
-125,-123,0,-1,312,276,275,274,1590301274866
-125,-123,0,-1,312,276,277,274,1590301277250
-123,-124,0,-1,312,276,275,274,1590301279676
-124,-125,0,0,312,276,276,276,1590301282106
-125,-124,0,0,312,276,276,275,1590301284537
-125,-123,0,-1,312,276,274,273,1590301286966
-124,-123,0,-1,312,275,276,274,1590301289407
-126,-123,0,-1,312,276,274,273,1590301291836
-124,-123,0,-1,312,275,274,273,1590301294266
-123,-124,0,0,312,276,276,275,1590301296697
-124,-125,0,0,312,276,276,276,1590301299126
-125,-123,0,-1,312,277,274,276,1590301301500
-125,-125,0,0,312,276,276,276,1590301303927
-125,-123,0,-1,312,276,274,273,1590301306357
-124,-122,0,-1,312,275,274,273,1590301308786
-123,-124,0,0,313,276,276,275,1590301311216
-124,-124,0,0,313,276,276,276,1590301313646
-125,-124,0,0,313,276,275,275,1590301316076
-125,-123,0,-1,313,276,274,273,1590301318506
-123,-123,0,0,313,276,276,276,1590301320947
-125,-123,0,-1,313,276,274,274,1590301323376
-125,-124,0,0,312,276,276,276,1590301325816
-125,-125,0,0,312,276,276,276,1590301328246
-126,-123,0,-1,312,276,274,273,1590301330676
-125,-123,0,-1,312,276,274,273,1590301333106
-124,-123,0,0,312,275,276,273,1590301335530
-125,-123,0,-1,312,276,274,273,1590301337956
-124,-123,0,-1,312,275,275,274,1590301340387
-124,-125,0,0,312,276,276,275,1590301342816
-124,-125,0,0,312,276,276,276,1590301345247
-125,-125,0,0,312,276,276,275,1590301347676
-126,-124,0,-1,312,276,274,273,1590301350106
-126,-123,0,-1,312,276,273,273,1590301352536
-124,-123,0,-1,312,275,275,274,1590301354967
-124,-125,0,0,312,276,276,275,1590301357397
-124,-125,0,0,311,276,276,276,1590301359826
-126,-124,0,0,311,276,275,274,1590301362256
-125,-123,0,-1,311,276,274,273,1590301364686
-124,-123,0,-1,311,275,274,274,1590301367116
-124,-125,0,0,311,276,276,276,1590301369546
-125,-125,0,0,312,276,276,276,1590301371976
-126,-124,0,0,312,276,275,275,1590301374406
-126,-123,0,-1,312,276,274,273,1590301376836
-124,-123,0,-1,312,275,274,273,1590301379266
-124,-123,0,0,312,276,276,273,1590301381640
-124,-123,0,-1,312,275,274,273,1590301384066
-124,-124,0,0,312,276,276,275,1590301386496
-124,-125,0,0,312,276,276,276,1590301388926
-125,-124,0,0,312,276,276,276,1590301391356
-125,-123,0,-1,312,276,274,273,1590301393786
-125,-123,0,-1,312,275,274,273,1590301396216
-123,-124,0,0,312,276,276,275,1590301398647
-124,-125,0,0,312,275,274,273,1590301401087
-124,-122,0,-1,312,275,274,273,1590301403517
-123,-124,0,0,312,276,276,275,1590301405946
-124,-125,0,0,312,276,276,276,1590301408376
-125,-124,0,0,312,276,275,274,1590301410807
-125,-123,0,-1,312,276,274,273,1590301413237
-123,-123,0,-1,312,277,274,274,1590301415630
-125,-123,0,-1,312,276,274,273,1590301418056
-125,-123,0,-1,312,275,274,273,1590301420500
-123,-122,0,-1,312,275,274,273,1590301422937
-123,-124,0,0,312,276,275,274,1590301425366
-123,-124,0,0,312,276,276,276,1590301427796
-125,-124,0,0,312,276,276,275,1590301430226
-125,-123,0,-1,312,276,274,273,1590301432656
-123,-123,0,-1,312,275,274,273,1590301435086
-123,-124,0,0,312,276,276,275,1590301437516
-124,-125,0,0,312,276,276,276,1590301439947
-125,-123,0,-1,312,277,274,276,1590301442320
-125,-125,0,0,312,276,276,276,1590301444751
-124,-123,0,0,312,275,274,274,1590301447186
-123,-124,0,0,312,276,276,276,1590301449616
-125,-124,0,0,312,276,276,276,1590301452046
-125,-123,0,-1,312,276,274,273,1590301454477
-124,-122,0,-1,312,275,274,273,1590301456907
-123,-124,0,0,312,276,276,275,1590301459336
-124,-124,0,0,312,276,276,276,1590301461767
-125,-124,0,0,312,276,276,275,1590301464196
-125,-124,0,0,312,276,276,275,1590301466637
-123,-125,0,0,312,276,276,276,1590301469067
-125,-125,0,0,312,276,276,276,1590301471497
-126,-123,0,-1,312,276,274,273,1590301473926
-125,-123,0,-1,312,276,274,273,1590301476357
-123,-123,0,0,312,276,275,275,1590301478786
-123,-125,0,0,312,276,276,276,1590301481219
-124,-123,0,-1,312,275,274,273,1590301483657
-123,-123,0,-1,312,276,275,275,1590301486086
-124,-124,0,0,312,276,276,276,1590301488517
-125,-125,0,0,312,276,276,276,1590301490946
-125,-123,0,-1,312,276,274,273,1590301493376
-125,-124,0,-1,312,277,275,273,1590301495750
-125,-123,0,-1,312,276,274,273,1590301498176
-125,-122,0,-1,312,276,274,273,1590301500607
-123,-123,0,-1,312,275,275,274,1590301503036
-123,-124,0,0,312,276,276,276,1590301505466
-125,-124,0,0,312,276,276,276,1590301507896
-125,-123,0,-1,312,276,274,273,1590301510327
-125,-122,0,-1,312,276,273,273,1590301512757
-123,-123,0,-1,312,276,274,274,1590301515186
-123,-124,0,0,312,276,276,276,1590301517616
-125,-125,0,0,312,276,276,276,1590301520047
-125,-123,0,-1,312,276,274,273,1590301522476
-125,-122,0,-1,312,276,274,273,1590301524906
-123,-124,0,0,312,276,275,275,1590301527337
-123,-124,0,0,312,275,276,274,1590301529710
-123,-123,0,0,312,275,275,274,1590301532136
-123,-124,0,0,312,276,276,275,1590301534566
-123,-125,0,0,312,275,275,276,1590301536940
-123,-124,0,0,312,276,276,275,1590301539366
-123,-122,0,-1,312,276,274,273,1590301541806
-124,-122,0,-1,312,275,274,274,1590301544236
-123,-124,0,0,312,276,276,275,1590301546666
-124,-125,0,0,312,276,276,276,1590301549096
-125,-124,0,0,312,276,275,275,1590301551526
-125,-123,0,-1,312,276,274,273,1590301553956
-124,-123,0,-1,312,275,274,273,1590301556386
-124,-124,0,0,312,276,276,275,1590301558816
-124,-124,0,0,312,275,276,275,1590301561190
-123,-124,0,0,312,276,274,275,1590301563617
-124,-125,0,0,312,276,276,276,1590301566046
-126,-124,0,0,312,276,275,274,1590301568477
-126,-123,0,-1,312,276,274,273,1590301570906
-124,-124,0,-1,312,275,275,274,1590301573336
-124,-125,0,0,311,275,274,273,1590301575776
-125,-123,0,-1,311,276,274,273,1590301578206
-124,-125,0,0,311,276,276,275,1590301580636
-125,-125,0,0,311,276,276,276,1590301583066
-126,-123,-1,0,311,275,275,274,1590301585506
-124,-123,0,-1,311,276,274,273,1590301587947
-125,-123,0,-1,311,275,274,273,1590301590376
-124,-124,0,0,311,276,276,275,1590301592806
-125,-125,0,0,311,276,276,276,1590301595236
-126,-124,0,-1,311,276,275,273,1590301597667
-125,-123,0,-1,311,276,274,273,1590301600096
-124,-124,0,0,311,276,275,275,1590301602526
-124,-125,0,0,311,276,276,276,1590301604956
-124,-123,0,-1,311,275,274,273,1590301607397
-124,-124,0,0,311,276,275,275,1590301609826
-124,-125,0,0,311,276,276,276,1590301612256
-125,-125,0,0,311,276,276,276,1590301614687
-126,-124,0,-1,311,276,274,273,1590301617116
-125,-123,0,-1,312,276,274,273,1590301619547
-125,-125,0,0,312,276,276,276,1590301621987
-125,-125,0,0,312,276,275,275,1590301624416
-126,-123,0,-1,312,276,274,273,1590301626846
